"DL_CH","SITE_name","CellName","LAT_SITE","LON_SITE","AZ","BW","RD","RD_Normal","separar","MME","MME_ID","lnBtsId","Cell_Id","TE","TM","ALT","PCI","TAC","RAC","rootSeqIndex","AdminCellState","E-UTRAN Avg PRB usage per TTI DL","E-UTRAN avg IP sched thp DL, QCI9","Average CQI","Avg UE distance","Distrito","REFARMING","actUlGrpHop"
9585,"PARQUE_INDUSTRIAL_VENTANILLA","PARQUE_INDUSTRIAL_VENTANILLA_IOT_7001",-11.8594,-77.1410,310,50,,0.1700,"|","MME_POOL","0",15333,8567,10,1,26,112,5000,1,"258","1",,,,,"VENTANILLA",,0
9585,"PARQUE_INDUSTRIAL_VENTANILLA","PARQUE_INDUSTRIAL_VENTANILLA_IOT_7002",-11.8594,-77.1410,70,50,,0.1700,"|","MME_POOL","0",15333,8568,10,2,26,113,5000,1,"138","1",,,,,"VENTANILLA",,0
9585,"PARQUE_INDUSTRIAL_VENTANILLA","PARQUE_INDUSTRIAL_VENTANILLA_IOT_7003",-11.8594,-77.1410,160,50,,0.1700,"|","MME_POOL","0",15333,8569,10,7,26,111,5000,1,"246","1",,,,,"VENTANILLA",,0
9585,"PARQUE_INFANTIL_HUACHO","PARQUE_INFANTIL_HUACHO_7001",-11.1076,-77.6019,70,50,,0.1700,"|","MME_POOL","0",14860,30324,10,1,17,328,2340,1,"656","1",,,,,"HUACHO",,1
9585,"PARQUE_INFANTIL_HUACHO","PARQUE_INFANTIL_HUACHO_7002",-11.1076,-77.6019,150,50,,0.1700,"|","MME_POOL","0",14860,30325,10,1,17,329,2340,1,"632","1",,,,,"HUACHO",,1
9585,"PARQUE_INFANTIL_HUACHO","PARQUE_INFANTIL_HUACHO_7003",-11.1076,-77.6019,250,50,,0.1700,"|","MME_POOL","0",14860,30326,10,1,17,327,2340,1,"32","1",,,,,"HUACHO",,1
9585,"PARQUE_JUNIN","PARQUE_JUNIN_7001",-11.9076,-77.0333,285,50,,0.1700,"|","MME_POOL","0",1545,5454,9,0,15,157,2040,1,"60","1",,,,,"CARABAYLLO",,1
9585,"PARQUE_JUNIN","PARQUE_JUNIN_7002",-11.9076,-77.0333,25,50,,0.1700,"|","MME_POOL","0",1545,5455,5,0,15,158,2040,1,"80","1",,,,,"CARABAYLLO",,1
9585,"PARQUE_JUNIN","PARQUE_JUNIN_7003",-11.9076,-77.0333,170,50,,0.1700,"|","MME_POOL","0",1545,5456,6,0,15,156,2040,1,"93","1",,,,,"CARABAYLLO",,1
9585,"PARQUE_NINOS","PARQUE_NINOS_7001",-12.2417,-76.9163,290,50,,0.1700,"|","MME_POOL","0",63924,11234,10,0,21,1,2100,1,"548","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_NINOS","PARQUE_NINOS_7002",-12.2417,-76.9163,65,50,,0.1700,"|","MME_POOL","0",63924,11235,10,0,21,0,2100,1,"488","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_NINOS","PARQUE_NINOS_7003",-12.2417,-76.9163,200,50,,0.1700,"|","MME_POOL","0",63924,11236,10,3,21,2,2100,1,"540","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_7001",-11.9721,-77.1126,290,50,,0.1700,"|","MME_POOL","0",17751,8964,10,1,20,67,2110,1,"548","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_7002",-11.9721,-77.1126,20,50,,0.1700,"|","MME_POOL","0",17751,8965,10,1,20,66,2110,1,"428","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_7003",-11.9721,-77.1126,150,50,,0.1700,"|","MME_POOL","0",17751,8966,10,1,20,68,2110,1,"524","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_IOT_7001",-11.9721,-77.1126,290,50,,0.1700,"|","MME_POOL","0",17751,8967,10,1,20,67,5000,1,"565","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_IOT_7002",-11.9721,-77.1126,20,50,,0.1700,"|","MME_POOL","0",17751,8968,10,1,20,66,5000,1,"275","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PACHACAMILLA","PARQUE_PACHACAMILLA_IOT_7003",-11.9721,-77.1126,150,50,,0.1700,"|","MME_POOL","0",17751,8969,10,1,20,68,5000,1,"515","1",,,,,"SAN MARTIN DE PORRES",,0
9585,"PARQUE_PERSHING","PARQUE_PERSHING_7001",-12.0798,-77.0768,290,50,,0.1700,"|","MME_POOL","0",18890,10944,10,2,23,458,2531,1,"595","1",,,,,"SAN MIGUEL",,1
9585,"PARQUE_PERSHING","PARQUE_PERSHING_7002",-12.0798,-77.0768,50,50,,0.1700,"|","MME_POOL","0",18890,10945,10,1,23,457,2531,1,"565","1",,,,,"SAN MIGUEL",,1
9585,"PARQUE_PERSHING","PARQUE_PERSHING_7003",-12.0798,-77.0768,190,50,,0.1700,"|","MME_POOL","0",18890,10946,10,2,23,456,2531,1,"105","1",,,,,"SAN MIGUEL",,1
9585,"PARQUE_REPORTEROS_GRAFICOS","PARQUE_REPORTEROS_GRAFICOS_7001",-12.1567,-76.9816,330,50,,0.1700,"|","MME_POOL","0",4201,10454,10,0,24,219,2331,1,"0","1",,,,,"SAN JUAN DE MIRAFLORES",,1
9585,"PARQUE_REPORTEROS_GRAFICOS","PARQUE_REPORTEROS_GRAFICOS_7002",-12.1567,-76.9816,100,50,,0.1700,"|","MME_POOL","0",4201,10455,10,0,24,220,2331,1,"6","1",,,,,"SAN JUAN DE MIRAFLORES",,1
9585,"PARQUE_REPORTEROS_GRAFICOS","PARQUE_REPORTEROS_GRAFICOS_7003",-12.1567,-76.9816,230,50,,0.1700,"|","MME_POOL","0",4201,10456,10,2,24,221,2331,1,"12","1",,,,,"SAN JUAN DE MIRAFLORES",,1
9585,"PARQUE_RIO_SENA","PARQUE_RIO_SENA_7001",-12.1146,-76.9338,80,50,,0.1700,"|","MME_POOL","0",20630,274,10,0,30,186,2510,1,"0","1",,,,,"LA MOLINA",,1
9585,"PARQUE_RIO_SENA","PARQUE_RIO_SENA_7002",-12.1146,-76.9338,180,50,,0.1700,"|","MME_POOL","0",20630,275,8,0,30,187,2510,1,"650","1",,,,,"LA MOLINA",,1
9585,"PARQUE_RIO_SENA","PARQUE_RIO_SENA_7003",-12.1146,-76.9338,260,50,,0.1700,"|","MME_POOL","0",20630,276,10,0,30,188,2510,1,"538","1",,,,,"LA MOLINA",,1
9585,"PARQUE_SALCEDITO","PARQUE_SALCEDITO_7001",-11.9313,-77.0548,340,50,,0.1700,"|","MME_POOL","0",16894,11674,10,0,20,81,2040,1,"81","1",,,,,"COMAS",,1
9585,"PARQUE_SALCEDITO","PARQUE_SALCEDITO_7002",-11.9313,-77.0548,110,50,,0.1700,"|","MME_POOL","0",16894,11675,10,0,20,82,2040,1,"82","1",,,,,"COMAS",,1
9585,"PARQUE_SALCEDITO","PARQUE_SALCEDITO_7003",-11.9313,-77.0548,250,50,,0.1700,"|","MME_POOL","0",16894,11676,10,0,20,83,2040,1,"83","1",,,,,"COMAS",,1
9585,"PARQUE_SAN_COSME","PARQUE_SAN_COSME_7001",-12.0622,-77.0048,30,50,,0.1700,"|","MME_POOL","0",19751,10674,10,2,27,154,2322,1,"148","1",,,,,"LIMA",,1
9585,"PARQUE_SAN_COSME","PARQUE_SAN_COSME_7002",-12.0622,-77.0048,140,50,,0.1700,"|","MME_POOL","0",19751,10675,10,0,27,153,2322,1,"828","1",,,,,"LIMA",,1
9585,"PARQUE_SAN_COSME","PARQUE_SAN_COSME_7003",-12.0622,-77.0048,260,50,,0.1700,"|","MME_POOL","0",19751,10676,10,0,27,155,2322,1,"100","1",,,,,"LIMA",,1
9585,"PARQUE_SAN_MARTIN","PARQUE_SAN_MARTIN_7001",-12.1059,-77.0012,300,50,,0.1700,"|","MME_POOL","0",62682,22074,8,0,21,495,2200,1,"371","1",,,,,"SAN BORJA",,1
9585,"PARQUE_SAN_MARTIN","PARQUE_SAN_MARTIN_7002",-12.1059,-77.0012,45,50,,0.1700,"|","MME_POOL","0",62682,22075,7,0,21,497,2200,1,"468","1",,,,,"SAN BORJA",,1
9585,"PARQUE_SAN_MARTIN","PARQUE_SAN_MARTIN_7003",-12.1059,-77.0012,160,50,,0.1700,"|","MME_POOL","0",62682,22076,8,0,21,496,2200,1,"373","1",,,,,"SAN BORJA",,1
9585,"PARQUE_SAN_SALVADOR","PARQUE_SAN_SALVADOR_7001",-12.2105,-77.0206,300,50,,0.1700,"|","MME_POOL","0",4995,12884,10,1,22,443,2502,1,"340","1",,,,,"CHORRILLOS",,1
9585,"PARQUE_SAN_SALVADOR","PARQUE_SAN_SALVADOR_7002",-12.2105,-77.0206,10,50,,0.1700,"|","MME_POOL","0",4995,12885,10,0,22,442,2502,1,"292","1",,,,,"CHORRILLOS",,1
9585,"PARQUE_SAN_SALVADOR","PARQUE_SAN_SALVADOR_7003",-12.2105,-77.0206,90,50,,0.1700,"|","MME_POOL","0",4995,12886,10,0,22,441,2502,1,"316","1",,,,,"CHORRILLOS",,1
9585,"PARQUE_SANTA_ROSA_VES","PARQUE_SANTA_ROSA_VES_7001",-12.2392,-76.9299,300,50,,0.1700,"|","MME_POOL","0",1890,12214,10,1,24,184,2100,1,"155","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_SANTA_ROSA_VES","PARQUE_SANTA_ROSA_VES_7002",-12.2392,-76.9299,90,50,,0.1700,"|","MME_POOL","0",1890,12215,10,4,24,185,2100,1,"445","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_SANTA_ROSA_VES","PARQUE_SANTA_ROSA_VES_7003",-12.2392,-76.9299,210,50,,0.1700,"|","MME_POOL","0",1890,12216,10,2,24,183,2100,1,"305","1",,,,,"VILLA EL SALVADOR",,1
9585,"PARQUE_TUPAC_AMARU","PARQUE_TUPAC_AMARU_7001",-11.9569,-76.9763,310,50,,0.1700,"|","MME_POOL","0",600,12034,10,5,23,96,2350,1,"369","1",,,,,"SAN JUAN DE LURIGANCHO",,1
9585,"PARQUE_TUPAC_AMARU","PARQUE_TUPAC_AMARU_7002",-11.9569,-76.9763,70,50,,0.1700,"|","MME_POOL","0",600,12035,7,0,23,97,2350,1,"321","1",,,,,"SAN JUAN DE LURIGANCHO",,1
9585,"PARQUE_TUPAC_AMARU","PARQUE_TUPAC_AMARU_7003",-11.9569,-76.9763,225,50,,0.1700,"|","MME_POOL","0",600,12036,10,6,23,98,2350,1,"357","1",,,,,"SAN JUAN DE LURIGANCHO",,1
9585,"PARQUEBAJO","PARQUEBAJO_7001",-12.1540,-77.0143,290,50,,0.1700,"|","MME_POOL","0",1170,254,10,1,21,217,2330,1,"180","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARQUEBAJO","PARQUEBAJO_7002",-12.1540,-77.0143,40,50,,0.1700,"|","MME_POOL","0",1170,255,10,0,21,218,2330,1,"733","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARQUEBAJO","PARQUEBAJO_7003",-12.1540,-77.0143,185,50,,0.1700,"|","MME_POOL","0",1170,256,10,0,21,216,2330,1,"482","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARRA_DEL_RIEGO","PARRA_DEL_RIEGO_7001",-12.0758,-77.1069,60,50,,0.1700,"|","MME_POOL","0",4040,12764,10,0,23,410,2531,1,"447","1",,,,,"SAN MIGUEL",,1
9585,"PARRA_DEL_RIEGO","PARRA_DEL_RIEGO_7002",-12.0758,-77.1069,140,50,,0.1700,"|","MME_POOL","0",4040,12765,10,0,23,408,2531,1,"519","1",,,,,"SAN MIGUEL",,1
9585,"PARRA_DEL_RIEGO","PARRA_DEL_RIEGO_7003",-12.0758,-77.1069,250,50,,0.1700,"|","MME_POOL","0",4040,12766,10,1,23,409,2531,1,"525","1",,,,,"SAN MIGUEL",,1
9585,"PARRALES","PARRALES_7001",-12.1656,-76.9919,270,50,,0.1700,"|","MME_POOL","0",1289,29874,6,0,18,309,2330,1,"440","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARRALES","PARRALES_7002",-12.1656,-76.9919,30,50,,0.1700,"|","MME_POOL","0",1289,29875,5,0,18,310,2330,1,"488","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARRALES","PARRALES_7003",-12.1656,-76.9919,150,50,,0.1700,"|","MME_POOL","0",1289,29876,7,0,18,311,2330,1,"648","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PARURO","PARURO_7001",-12.0513,-77.0241,300,50,,0.1700,"|","MME_POOL","0",4172,1724,8,0,12,87,2306,1,"0","1",,,,,"LIMA",,1
9585,"PARURO","PARURO_7002",-12.0513,-77.0241,50,50,,0.1700,"|","MME_POOL","0",4172,1725,6,0,12,88,2306,1,"44","1",,,,,"LIMA",,1
9585,"PARURO","PARURO_7003",-12.0513,-77.0241,190,50,,0.1700,"|","MME_POOL","0",4172,1726,8,0,12,89,2306,1,"20","1",,,,,"LIMA",,1
9585,"PASAJE_A","PASAJE_A_7001",-11.8573,-77.1281,350,50,,0.1700,"|","MME_POOL","0",2435,16974,9,0,12,92,2351,1,"152","1",,,,,"MI PERU",,1
9585,"PASAJE_A","PASAJE_A_7002",-11.8573,-77.1281,90,50,,0.1700,"|","MME_POOL","0",2435,16975,7,0,12,91,2351,1,"184","1",,,,,"MI PERU",,1
9585,"PASAJE_A","PASAJE_A_7003",-11.8573,-77.1281,180,50,,0.1700,"|","MME_POOL","0",2435,16976,7,1,12,90,2351,1,"261","1",,,,,"MI PERU",,1
9585,"PASO_ANDES","PASO_ANDES_7001",-12.0761,-77.0577,300,50,,0.1700,"|","MME_POOL","0",1271,2714,7,0,20,388,2530,1,"32","1",,,,,"MAGDALENA VIEJA",,1
9585,"PASO_ANDES","PASO_ANDES_7002",-12.0761,-77.0577,60,50,,0.1700,"|","MME_POOL","0",1271,2715,9,0,20,389,2530,1,"192","1",,,,,"MAGDALENA VIEJA",,1
9585,"PASO_ANDES","PASO_ANDES_7003",-12.0761,-77.0577,180,50,,0.1700,"|","MME_POOL","0",1271,2716,8,0,20,387,2530,1,"80","1",,,,,"MAGDALENA VIEJA",,1
9585,"PASTAZA","PASTAZA_7001",-12.0596,-77.0528,310,50,,0.1700,"|","MME_POOL","0",1556,5564,11,0,21,90,2306,1,"80","1",,,,,"BRENA",,1
9585,"PASTAZA","PASTAZA_7002",-12.0596,-77.0528,70,50,,0.1700,"|","MME_POOL","0",1556,5565,10,0,21,92,2306,1,"128","1",,,,,"BRENA",,1
9585,"PASTAZA","PASTAZA_7003",-12.0596,-77.0528,210,50,,0.1700,"|","MME_POOL","0",1556,5566,8,0,21,91,2306,1,"136","1",,,,,"BRENA",,1
9585,"PASTOR_B","HBTS_PASTOR_B_7001",-12.1547,-77.0214,240,50,,0.1700,"|","MME_POOL","0",2150,13174,6,0,8,405,2200,1,"715","1",,,,,"BARRANCO",,1
9585,"PASTOR_B","HBTS_PASTOR_B_7002",-12.1547,-77.0214,0,50,,0.1700,"|","MME_POOL","0",2150,13175,6,0,5,406,2200,1,"835","1",,,,,"BARRANCO",,1
9585,"PASTOR_B","PASTOR_B_7003",-12.1547,-77.0214,0,50,,0.1700,"|","MME_POOL","0",0,13176,6,0,5,407,2200,1,"330","No_Creado",,,,,"BARRANCO",,
9585,"PATINO","PATINO_7001",-12.1319,-76.9864,280,50,,0.1700,"|","MME_POOL","0",6878,40127,8,0,25,243,2331,1,"702","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PATINO","PATINO_7002",-12.1319,-76.9864,40,50,,0.1700,"|","MME_POOL","0",6878,40128,8,0,25,244,2331,1,"708","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PATINO","PATINO_7003",-12.1319,-76.9864,160,50,,0.1700,"|","MME_POOL","0",6878,40129,9,0,25,245,2331,1,"714","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PAULET_AMARU","PAULET_AMARU_7001",-12.0232,-77.0505,280,50,,0.1700,"|","MME_POOL","0",4380,12814,10,2,30,357,2306,1,"117","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PAULET_AMARU","PAULET_AMARU_7002",-12.0232,-77.0505,60,50,,0.1700,"|","MME_POOL","0",4380,12815,10,0,30,359,2306,1,"45","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PAULET_AMARU","PAULET_AMARU_7003",-12.0232,-77.0505,180,50,,0.1700,"|","MME_POOL","0",4380,12816,10,1,30,358,2306,1,"57","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PEAJE_VILLA_NEXTEL","PEAJE_VILLA_NEXTEL_7001",-12.2249,-76.9728,350,50,,0.1700,"|","MME_POOL","0",1573,33924,0,0,30,353,2502,1,"80","1",,,,,"VILLA EL SALVADOR",,1
9585,"PEAJE_VILLA_NEXTEL","PEAJE_VILLA_NEXTEL_7002",-12.2249,-76.9728,130,50,,0.1700,"|","MME_POOL","0",1573,33925,0,0,30,351,2502,1,"20","1",,,,,"VILLA EL SALVADOR",,1
9585,"PEAJE_VILLA_NEXTEL","PEAJE_VILLA_NEXTEL_7003",-12.2249,-76.9728,270,50,,0.1700,"|","MME_POOL","0",1573,33926,0,0,30,352,2502,1,"30","1",,,,,"VILLA EL SALVADOR",,1
9585,"PEDAGOGICO_NACIONAL","PEDAGOGICO_NACIONAL_7001",-12.1230,-76.9750,20,50,,0.1700,"|","MME_POOL","0",17402,6754,10,0,23,121,2511,1,"465","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PEDAGOGICO_NACIONAL","PEDAGOGICO_NACIONAL_7002",-12.1230,-76.9750,110,50,,0.1700,"|","MME_POOL","0",17402,6755,10,0,23,122,2511,1,"585","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PEDAGOGICO_NACIONAL","PEDAGOGICO_NACIONAL_7003",-12.1230,-76.9750,230,50,,0.1700,"|","MME_POOL","0",17402,6756,10,0,23,120,2511,1,"625","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PEDRO_VENTURO","PEDRO_VENTURO_7001",-12.1215,-76.9931,70,50,,0.1700,"|","MME_POOL","0",2585,12474,10,0,23,439,2200,1,"771","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PEDRO_VENTURO","PEDRO_VENTURO_7002",-12.1215,-76.9931,170,50,,0.1700,"|","MME_POOL","0",2585,12475,10,0,23,440,2200,1,"807","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PEDRO_VENTURO","PEDRO_VENTURO_7003",-12.1215,-76.9931,260,50,,0.1700,"|","MME_POOL","0",2585,12476,10,0,23,438,2200,1,"51","1",,,,,"SANTIAGO DE SURCO",,1
9585,"PELUSA","PELUSA_7001",-12.1807,-76.9450,280,50,,0.1700,"|","MME_POOL","0",62712,14094,7,0,18,162,2502,1,"663","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PELUSA","PELUSA_7002",-12.1807,-76.9450,50,50,,0.1700,"|","MME_POOL","0",62712,14095,7,0,18,163,2502,1,"383","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PELUSA","PELUSA_7003",-12.1807,-76.9450,170,50,,0.1700,"|","MME_POOL","0",62712,14096,7,0,18,164,2502,1,"323","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PENTAGONITO","PENTAGONITO_7001",-12.0956,-76.9881,330,50,,0.1700,"|","MME_POOL","0",1023,234,9,0,32,172,2511,1,"310","1",,,,,"SAN BORJA",,1
9585,"PENTAGONITO","PENTAGONITO_7002",-12.0956,-76.9881,70,50,,0.1700,"|","MME_POOL","0",1023,235,8,0,32,173,2511,1,"660","1",,,,,"SAN BORJA",,1
9585,"PENTAGONITO","PENTAGONITO_7003",-12.0956,-76.9881,205,50,,0.1700,"|","MME_POOL","0",1023,236,10,0,32,171,2511,1,"330","1",,,,,"SAN BORJA",,1
9585,"PERA","PERA_7001",-12.1034,-77.0583,280,50,,0.1700,"|","MME_POOL","0",1228,364,10,0,23,430,2520,1,"630","1",,,,,"SAN ISIDRO",,1
9585,"PERA","PERA_7002",-12.1034,-77.0583,40,50,,0.1700,"|","MME_POOL","0",1228,365,10,0,23,431,2520,1,"810","1",,,,,"SAN ISIDRO",,1
9585,"PERA","PERA_7003",-12.1034,-77.0583,160,50,,0.1700,"|","MME_POOL","0",1228,366,10,0,23,429,2520,1,"200","1",,,,,"SAN ISIDRO",,1
9585,"PERIMETRICA","PERIMETRICA_7001",-11.8731,-77.0477,340,50,,0.1700,"|","MME_POOL","0",4084,34854,10,2,30,450,2351,1,"786","1",,,,,"CARABAYLLO",,1
9585,"PERIMETRICA","PERIMETRICA_7002",-11.8731,-77.0477,90,50,,0.1700,"|","MME_POOL","0",4084,34855,10,3,30,396,2351,1,"725","1",,,,,"CARABAYLLO",,1
9585,"PERIMETRICA","PERIMETRICA_7003",-11.8731,-77.0477,220,50,,0.1700,"|","MME_POOL","0",4084,34856,10,2,30,291,2351,1,"402","1",,,,,"CARABAYLLO",,1
9585,"PERRICHOLI","PERRICHOLI_7001",-12.0917,-77.0317,310,50,,0.1700,"|","MME_POOL","0",1175,1754,9,0,27,319,2521,1,"108","1",,,,,"SAN ISIDRO",,1
9585,"PERRICHOLI","PERRICHOLI_7002",-12.0917,-77.0317,90,50,,0.1700,"|","MME_POOL","0",1175,1755,7,0,27,320,2521,1,"780","1",,,,,"SAN ISIDRO",,1
9585,"PERRICHOLI","PERRICHOLI_7003",-12.0917,-77.0317,215,50,,0.1700,"|","MME_POOL","0",1175,1756,9,0,27,318,2521,1,"550","1",,,,,"SAN ISIDRO",,1
9585,"PERSHING","PERSHING_7001",-12.0952,-77.0619,350,50,,0.1700,"|","MME_POOL","0",1262,2624,8,0,24,359,2531,1,"359","1",,,,,"MAGDALENA DEL MAR",,1
9585,"PERSHING","PERSHING_7002",-12.0952,-77.0619,80,50,,0.1700,"|","MME_POOL","0",1262,2625,9,0,24,358,2531,1,"386","1",,,,,"MAGDALENA DEL MAR",,1
9585,"PERSHING","PERSHING_7003",-12.0952,-77.0619,220,50,,0.1700,"|","MME_POOL","0",1262,2626,8,0,24,357,2531,1,"369","1",,,,,"MAGDALENA DEL MAR",,1
9585,"PERU","PERU_7001",-12.0304,-77.0866,340,50,,0.1700,"|","MME_POOL","0",1273,2734,10,0,23,409,2300,1,"588","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PERU","PERU_7002",-12.0304,-77.0866,90,50,,0.1700,"|","MME_POOL","0",1273,2735,10,0,23,408,2300,1,"624","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PERU","PERU_7003",-12.0304,-77.0866,180,50,,0.1700,"|","MME_POOL","0",1273,2736,10,0,23,410,2300,1,"564","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PERU_NEXTEL","PERU_NEXTEL_7001",-12.0314,-77.1013,290,50,,0.1700,"|","MME_POOL","0",10129,19544,10,0,15,273,2110,1,"273","1",,,,,"CALLAO",,1
9585,"PERU_NEXTEL","PERU_NEXTEL_7002",-12.0314,-77.1013,90,50,,0.1700,"|","MME_POOL","0",10129,19545,9,0,15,274,2110,1,"701","1",,,,,"CALLAO",,1
9585,"PERU_NEXTEL","PERU_NEXTEL_7003",-12.0314,-77.1013,160,50,,0.1700,"|","MME_POOL","0",10129,19546,9,0,15,275,2110,1,"331","1",,,,,"CALLAO",,1
9585,"PERUANIDAD","PERUANIDAD_7001",-11.8959,-77.1280,355,50,,0.1700,"|","MME_POOL","0",3204,16984,12,0,18,420,2351,1,"596","1",,,,,"VENTANILLA",,1
9585,"PERUANIDAD","PERUANIDAD_7002",-11.8959,-77.1280,120,50,,0.1700,"|","MME_POOL","0",3204,16985,8,0,18,422,2351,1,"224","1",,,,,"VENTANILLA",,1
9585,"PERUANIDAD","PERUANIDAD_7003",-11.8959,-77.1280,200,50,,0.1700,"|","MME_POOL","0",3204,16986,10,0,18,421,2351,1,"576","1",,,,,"VENTANILLA",,1
9585,"PERUANO_DEPORTE","PERUANO_DEPORTE_7001",-12.1522,-76.9520,0,50,,0.1700,"|","MME_POOL","0",19218,7504,8,0,28,149,2502,1,"250","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PERUANO_DEPORTE","PERUANO_DEPORTE_7002",-12.1522,-76.9520,180,50,,0.1700,"|","MME_POOL","0",19218,7505,8,0,28,147,2502,1,"310","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PERUANO_DEPORTE","PERUANO_DEPORTE_7003",-12.1522,-76.9520,270,50,,0.1700,"|","MME_POOL","0",19218,7506,8,0,28,148,2502,1,"350","1",,,,,"VILLA MARIA DEL TRIUNFO",,1
9585,"PESCADORES","PESCADORES_7001",-12.0537,-77.1099,300,50,,0.1700,"|","MME_POOL","0",1183,1834,8,0,20,434,2300,1,"511","1",,,,,"CALLAO",,1
9585,"PESCADORES","PESCADORES_7002",-12.0537,-77.1099,90,50,,0.1700,"|","MME_POOL","0",1183,1835,7,0,20,433,2300,1,"549","1",,,,,"CALLAO",,1
9585,"PESCADORES","PESCADORES_7003",-12.0537,-77.1099,180,50,,0.1700,"|","MME_POOL","0",1183,1836,7,0,20,432,2300,1,"483","1",,,,,"CALLAO",,1
9585,"PEZET","PEZET_7001",-12.1000,-77.0547,50,50,,0.1700,"|","MME_POOL","0",1500,5004,6,0,12,228,2520,1,"276","1",,,,,"SAN ISIDRO",,1
9585,"PEZET","PEZET_7002",-12.1000,-77.0547,170,50,,0.1700,"|","MME_POOL","0",1500,5005,6,0,12,230,2520,1,"160","1",,,,,"SAN ISIDRO",,1
9585,"PEZET","PEZET_7003",-12.1000,-77.0547,270,50,,0.1700,"|","MME_POOL","0",1500,5006,6,0,12,229,2520,1,"104","1",,,,,"SAN ISIDRO",,1
9585,"PICHER","PICHER_7001",-11.9998,-77.0903,310,50,,0.1700,"|","MME_POOL","0",1388,28974,11,0,20,488,2110,1,"664","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PICHER","PICHER_7002",-11.9998,-77.0903,80,50,,0.1700,"|","MME_POOL","0",1388,28975,10,0,20,486,2110,1,"656","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PICHER","PICHER_7003",-11.9998,-77.0903,210,50,,0.1700,"|","MME_POOL","0",1388,28976,11,0,20,487,2110,1,"568","1",,,,,"SAN MARTIN DE PORRES",,1
9585,"PICHER_CT","PICHER_CT_7001",-12.0023,-77.0834,330,50,,0.1700,"|","MME_POOL","0",60443,5644,10,0,23,342,2110,1,"760","1",,,,,"LOS OLIVOS",,1
9585,"PICHER_CT","PICHER_CT_7002",-12.0023,-77.0834,60,50,,0.1700,"|","MME_POOL","0",60443,5645,10,0,23,344,2110,1,"460","1",,,,,"LOS OLIVOS",,1
9585,"PICHER_CT","PICHER_CT_7003",-12.0023,-77.0834,170,50,,0.1700,"|","MME_POOL","0",60443,5646,10,0,23,343,2110,1,"790","1",,,,,"LOS OLIVOS",,1
9585,"PIEDRA_LUNA","PIEDRA_LUNA_7001",-11.9946,-77.0035,280,50,,0.1700,"|","MME_POOL","0",15801,8934,10,2,20,73,2350,1,"60","1",,,,,"SAN JUAN DE LURIGANCHO",,1
9585,"PIEDRA_LUNA","PIEDRA_LUNA_7002",-11.9946,-77.0035,0,50,,0.1700,"|","MME_POOL","0",15801,8935,10,2,20,74,2350,1,"820","1",,,,,"SAN JUAN DE LURIGANCHO",,1
