38,04.22.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 2,63879,74372,348,3,5,16,86,145,224,1450,23,199,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,04.22.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 3,98804,47557,8130,54,37,54,1105,205,297,42,1776,3514,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,04.22.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 1,84390,118939,1098,38,280,652,5403,1373,919,2072,1409,433,8953,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,04.22.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 2,85525,75698,10414,3502,6082,3659,1567,2160,1118,661,651,286,5827,5583,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,04.22.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 3,111315,104010,68835,36207,24287,6478,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,04.22.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 1,33888,65344,2877,8149,26629,22254,8643,520,189,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,04.22.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 2,87993,39268,50825,16680,257,324,412,1213,42,62,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,04.22.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 3,42457,45342,5622,768,871,1446,4178,852,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,04.22.2020,BSC03NMA,M_TAFUR,M_TAFUR 1,140216,98396,5361,3734,252,252,90,15,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,04.22.2020,BSC03NMA,M_TAFUR,M_TAFUR 2,127125,104192,19024,45950,15904,5707,2441,237,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,04.22.2020,BSC03NMA,M_TAFUR,M_TAFUR 3,78226,13437,694,0,29,64,68,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,04.22.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 1,39986,19830,178,333,174,0,12,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,04.22.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 2,126744,90612,2837,1141,4756,13803,1619,102,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,04.22.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 3,46481,23343,428,337,810,24,44,698,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,04.22.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 1,66605,40292,299,265,198,2167,911,356,346,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,04.22.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 2,165423,84379,6881,14837,16879,3553,9182,2594,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,04.22.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 3,196123,197948,9403,83,74,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,04.23.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 1,190027,219432,19772,38961,13504,1360,36,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,04.23.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 2,103350,80257,647,3,0,0,66,907,410,217,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,04.23.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 3,102885,56330,4605,28,0,5,1122,128,400,212,403,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,04.23.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 1,111709,141413,1572,50,52,244,2167,1608,1871,2628,943,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,04.23.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 2,101525,92861,16122,5735,9017,6456,1764,2100,1456,621,405,41,6132,4291,134,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,04.23.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 3,117872,119411,62414,23673,35838,14189,1441,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,04.23.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 1,53365,73383,3576,11642,22687,10144,2275,2142,747,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,04.23.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 2,73767,56968,37423,11714,555,1176,390,308,63,121,106,633,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,04.23.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 3,45291,54946,3380,1314,966,3103,14013,4511,346,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,04.23.2020,BSC03NMA,M_TAFUR,M_TAFUR 1,114911,90787,6988,1619,103,58,306,512,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,04.23.2020,BSC03NMA,M_TAFUR,M_TAFUR 2,103999,94853,29876,63607,22146,3704,1742,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,04.23.2020,BSC03NMA,M_TAFUR,M_TAFUR 3,53998,11046,563,9,0,4,86,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,04.23.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 1,43034,12713,427,2486,191,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,04.23.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 2,134831,75759,2410,76,680,8479,3498,149,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,04.23.2020,BSC03NMA,PROGRESISTAS,PROGRESISTAS 3,75172,28920,195,1968,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,04.23.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 1,80468,45871,2458,122,9,182,632,1561,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,04.23.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 2,121475,89938,15465,21430,24500,5818,5512,9265,112,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,04.23.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 3,215843,204073,7326,165,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
