"UARFCN","SITE_name","SITE_CODE","name","LAT_SITE","LON_SITE","AZ","BW","RD","Expr1","BSC_RNC_MME_NAME","RncId","WbtsId","LcrId","TE","TM","ALT","PriScrCode","LAC","RAC","rootSeqIndex","AdminCellState","WCelState"
9768,"U_CESAR_VALLEJO","LI00227","U_CESAR_VALLEJO 2-C3",-11.9516,-77.0670,90,40,0.0600,"|","RNC05NLV",54,1224,6064,5.0000,0.0000,18.0000,151,2040,154,0,"No_Creado",999
9768,"U_CESAR_VALLEJO","LI00227","U_CESAR_VALLEJO 1-C3",-11.9516,-77.0670,300,40,0.0600,"|","RNC05NLV",54,1224,6063,5.5000,0.0000,18.0000,150,2040,154,0,"No_Creado",999
9768,"U_AGRARIA","LI00484","U_AGRARIA 3-C3",-12.0768,-76.9440,215,40,0.0600,"|","RNC01NSI",33,1487,7229,3.0000,0.0000,21.0000,39,2510,100,0,"No_Creado",999
9768,"U_AGRARIA","LI00484","U_AGRARIA 2-C3",-12.0768,-76.9440,125,40,0.0600,"|","RNC01NSI",33,1487,7228,2.0000,0.0000,21.0000,38,2510,100,0,"No_Creado",999
9768,"UNALM","LI04024","UNALM 2-C3",-12.0796,-76.9507,120,40,0.0600,"|","RNC01NSI",33,20154,20178,6.0000,0.0000,23.0000,482,2510,100,0,"No_Creado",999
9768,"TUSTIOS","LI00531","TUSTIOS 3-C3",-13.0763,-76.3823,220,40,0.0600,"|","RNC06NMA",56,1542,8605,5.0000,0.0000,30.0000,84,2100,164,0,"No_Creado",999
9768,"UCAL","LI04718","UCAL 1-C3",-12.0863,-76.9060,320,40,0.0600,"|","RNC01NSI",33,17767,17773,6.5000,0.0000,22.0000,242,2510,100,0,"No_Creado",999
9768,"TUSTIOS","LI00531","TUSTIOS 1-C3",-13.0763,-76.3823,330,40,0.0600,"|","RNC06NMA",56,1542,8603,5.0000,0.0000,30.0000,82,2100,164,0,"No_Creado",999
9768,"TURMALINA","LI00432","TURMALINA 3-C3",-12.0682,-77.1135,220,40,0.0600,"|","RNC03NMA",7,1431,6145,5.0000,0.0000,15.5000,436,2300,160,0,"No_Creado",999
9768,"TURMALINA","LI00432","TURMALINA 2-C3",-12.0682,-77.1135,120,40,0.0600,"|","RNC03NMA",7,1431,6144,4.0000,0.0000,15.5000,435,2300,160,0,"No_Creado",999
9768,"TURMALINA","LI00432","TURMALINA 1-C3",-12.0682,-77.1135,0,40,0.0600,"|","RNC03NMA",7,1431,6143,5.0000,0.0000,15.5000,434,2300,160,0,"No_Creado",999
9768,"TURIN","LI00525","TURIN 3-C3",-12.0120,-77.0588,190,40,0.0600,"|","RNC06NLV",55,1536,5381,5.0000,0.0000,21.0000,123,2050,157,0,"No_Creado",999
9768,"TURIN","LI00525","TURIN 2-C3",-12.0120,-77.0588,90,40,0.0600,"|","RNC06NLV",55,1536,5379,6.0000,0.0000,21.0000,122,2050,157,0,"No_Creado",999
9768,"TURIN","LI00525","TURIN 1-C3",-12.0120,-77.0588,330,40,0.0600,"|","RNC06NLV",55,1536,5378,5.0000,0.0000,21.0000,121,2050,157,0,"No_Creado",999
9768,"U_AGRARIA","LI00484","U_AGRARIA 1-C3",-12.0768,-76.9440,305,40,0.0600,"|","RNC01NSI",33,1487,7224,2.0000,0.0000,21.0000,37,2510,100,0,"No_Creado",999
