"BAND","name","LAT_SITE","LON_SITE","AZ","BW","RD","CELL-ID","BSCId","BSC_NAME","BCFId","BTSId","TRXId","initialFrequency","preferredBcchMark","status","hoppingSequenceNumber1","bsIdentityCodeBCC","bsIdentityCodeNCC","BTS_State","TRX_STATE","LAC","rac","REFARMING"
850,"ALIPIO_PONCE_CLARO 2",-12.1690,-76.9803,90,70,0.1300,16713,363921,"BSC01NLV",240,241,4,235,0,"creado",48,5,6,1,1,1122,122,
850,"ALIPIO_PONCE_CLARO 3",-12.1690,-76.9803,220,70,0.1300,16719,363921,"BSC01NLV",240,242,5,239,1,"creado",48,0,2,1,1,1122,122,
850,"ALIPIO_PONCE_CLARO 3",-12.1690,-76.9803,220,70,0.1300,16719,363921,"BSC01NLV",240,242,6,155,0,"creado",48,0,2,1,1,1122,122,
850,"ALISOS 1",-11.9836,-77.0809,20,70,0.1300,28554,397196,"BSC03NMA",506,121,3,156,1,"creado",0,1,0,1,1,1133,133,"GRUPO1"
850,"ALISOS 2",-11.9836,-77.0809,110,70,0.1300,28599,397196,"BSC03NMA",506,122,4,132,1,"creado",0,5,5,1,1,1133,133,"GRUPO1"
850,"ALISOS 3",-11.9836,-77.0809,210,70,0.1300,28601,397196,"BSC03NMA",506,123,7,237,1,"creado",0,2,5,1,1,1133,133,"GRUPO1"
850,"ALMACENES_VES 1",-12.2143,-76.9639,340,70,0.1300,18659,363921,"BSC01NLV",297,297,1,239,1,"creado",24,4,1,1,1,1123,123,
850,"ALMACENES_VES 1",-12.2143,-76.9639,340,70,0.1300,18659,363921,"BSC01NLV",297,297,2,233,0,"creado",24,4,1,1,1,1123,123,
850,"ALMACENES_VES 2",-12.2143,-76.9639,95,70,0.1300,18660,363921,"BSC01NLV",297,298,3,129,1,"creado",7,6,2,1,1,1123,123,
850,"ALMACENES_VES 2",-12.2143,-76.9639,95,70,0.1300,18660,363921,"BSC01NLV",297,298,4,180,0,"creado",7,6,2,1,1,1123,123,
850,"ALMACENES_VES 3",-12.2143,-76.9639,190,70,0.1300,18664,363921,"BSC01NLV",297,299,5,235,1,"creado",31,1,4,1,1,1123,123,
850,"ALMACENES_VES 3",-12.2143,-76.9639,190,70,0.1300,18664,363921,"BSC01NLV",297,299,6,156,0,"creado",31,1,4,1,1,1123,123,
850,"ALTHAUS 1",-11.9500,-76.9810,330,70,0.1300,33920,363922,"BSC02NLV",781,574,7,130,1,"creado",0,3,3,1,1,1140,95,"GRUPO1"
850,"ALTHAUS 2",-11.9500,-76.9810,80,70,0.1300,33924,363922,"BSC02NLV",781,575,8,132,1,"creado",0,0,6,1,1,1140,95,"GRUPO1"
850,"ALTHAUS 3",-11.9500,-76.9810,185,70,0.1300,33928,363922,"BSC02NLV",781,576,9,239,1,"creado",0,0,0,1,1,1140,95,"GRUPO1"
850,"ALTIPLANO 1",-12.1364,-76.9630,250,70,0.1300,62822,363921,"BSC01NLV",793,793,1,237,1,"creado",42,7,6,1,1,1121,121,
850,"ALTIPLANO 1",-12.1364,-76.9630,250,70,0.1300,62822,363921,"BSC01NLV",793,793,2,133,0,"creado",42,7,6,1,1,1121,121,
850,"ALTIPLANO 2",-12.1364,-76.9630,30,70,0.1300,62823,363921,"BSC01NLV",793,794,4,234,1,"creado",63,2,2,1,1,1121,121,
850,"ALTIPLANO 2",-12.1364,-76.9630,30,70,0.1300,62823,363921,"BSC01NLV",793,794,5,181,0,"creado",63,2,2,1,1,1121,121,
850,"ALTIPLANO 3",-12.1364,-76.9630,150,70,0.1300,62824,363921,"BSC01NLV",793,795,8,131,1,"creado",4,1,7,1,1,1121,121,
850,"ALTIPLANO 3",-12.1364,-76.9630,150,70,0.1300,62824,363921,"BSC01NLV",793,795,9,128,0,"creado",4,1,7,1,1,1121,121,
850,"ALTIPLANO_2 1",-12.1426,-76.9623,290,70,0.1300,28632,363921,"BSC01NLV",811,57,3,129,1,"creado",0,2,0,1,1,1121,121,"GRUPO1"
850,"ALTIPLANO_2 2",-12.1426,-76.9623,30,70,0.1300,28633,363921,"BSC01NLV",811,58,9,238,1,"creado",0,1,3,1,1,1121,121,"GRUPO1"
850,"ALTIPLANO_2 3",-12.1426,-76.9623,190,70,0.1300,28634,363921,"BSC01NLV",811,59,10,235,1,"creado",0,7,3,1,1,1121,121,"GRUPO1"
850,"ALZAMORA_ENTEL 1",-12.1154,-77.0128,300,70,0.1300,16551,249333,"BSC01NMA",1228,1228,1,132,1,"creado",25,2,0,1,1,1118,90,
850,"ALZAMORA_ENTEL 1",-12.1154,-77.0128,300,70,0.1300,16551,249333,"BSC01NMA",1228,1228,2,130,0,"creado",25,2,0,1,1,1118,90,
850,"ALZAMORA_ENTEL 2",-12.1154,-77.0128,90,70,0.1300,16552,249333,"BSC01NMA",1228,1229,3,156,1,"creado",30,5,6,1,1,1118,90,
850,"ALZAMORA_ENTEL 2",-12.1154,-77.0128,90,70,0.1300,16552,249333,"BSC01NMA",1228,1229,4,128,0,"creado",30,5,6,1,1,1118,90,
850,"ALZAMORA_ENTEL 3",-12.1154,-77.0128,200,70,0.1300,16553,249333,"BSC01NMA",1228,1230,5,236,1,"creado",19,2,1,1,1,1118,90,
850,"ALZAMORA_ENTEL 3",-12.1154,-77.0128,200,70,0.1300,16553,249333,"BSC01NMA",1228,1230,6,180,0,"creado",19,2,1,1,1,1118,90,
850,"AMAT 1",-12.0531,-77.0943,290,70,0.1300,29624,249333,"BSC01NMA",478,197,4,131,1,"creado",0,0,0,1,1,1116,88,"GRUPO1"
850,"AMAT 2",-12.0531,-77.0943,40,70,0.1300,29628,249333,"BSC01NMA",478,198,7,236,1,"creado",0,2,2,1,1,1116,88,"GRUPO1"
850,"AMAT 3",-12.0531,-77.0943,150,70,0.1300,29629,249333,"BSC01NMA",478,202,8,234,1,"creado",0,1,6,1,1,1116,88,"GRUPO1"
850,"AMERICA_UNAMARCA 1",-12.1799,-76.9776,60,70,0.1300,32894,363921,"BSC01NLV",1255,487,3,131,1,"creado",0,6,3,1,1,1122,122,"GRUPO1"
850,"AMERICA_UNAMARCA 2",-12.1799,-76.9776,170,70,0.1300,32929,363921,"BSC01NLV",1255,488,4,233,1,"creado",0,1,1,1,1,1122,122,"GRUPO1"
850,"AMERICA_UNAMARCA 3",-12.1799,-76.9776,270,70,0.1300,32999,363921,"BSC01NLV",1255,489,8,130,1,"creado",0,2,3,1,1,1122,122,"GRUPO1"
850,"AMERICAS 1",-12.0949,-77.0313,310,70,0.1300,831,249333,"BSC01NMA",490,490,1,128,1,"creado",2,3,6,1,1,1119,91,
850,"AMERICAS 1",-12.0949,-77.0313,310,70,0.1300,831,249333,"BSC01NMA",490,490,2,132,0,"creado",2,3,6,1,1,1119,91,
850,"AMERICAS 2",-12.0949,-77.0313,90,70,0.1300,832,249333,"BSC01NMA",490,491,3,238,1,"creado",14,6,6,1,1,1119,91,
850,"AMERICAS 2",-12.0949,-77.0313,90,70,0.1300,832,249333,"BSC01NMA",490,491,4,235,0,"creado",14,6,6,1,1,1119,91,
850,"AMERICAS 3",-12.0949,-77.0313,200,70,0.1300,833,249333,"BSC01NMA",490,492,6,157,1,"creado",58,5,1,1,1,1119,91,
850,"AMERICAS 3",-12.0949,-77.0313,200,70,0.1300,833,249333,"BSC01NMA",490,492,7,155,0,"creado",58,5,1,1,1,1119,91,
850,"AMERICO_VESPUCIO 1",-12.0613,-76.9414,320,70,0.1300,16132,363922,"BSC02NLV",1113,1113,1,156,1,"creado",55,2,5,1,1,1125,125,
850,"AMERICO_VESPUCIO 1",-12.0613,-76.9414,320,70,0.1300,16132,363922,"BSC02NLV",1113,1113,2,129,0,"creado",55,2,5,1,1,1125,125,
850,"AMERICO_VESPUCIO 2",-12.0613,-76.9414,70,70,0.1300,16133,363922,"BSC02NLV",1113,1114,3,239,1,"creado",58,7,3,1,1,1125,125,
850,"AMERICO_VESPUCIO 2",-12.0613,-76.9414,70,70,0.1300,16133,363922,"BSC02NLV",1113,1114,4,234,0,"creado",58,7,3,1,1,1125,125,
850,"AMERICO_VESPUCIO 3",-12.0613,-76.9414,220,70,0.1300,16134,363922,"BSC02NLV",1113,1115,5,237,1,"creado",13,1,7,1,1,1125,125,
850,"AMERICO_VESPUCIO 3",-12.0613,-76.9414,220,70,0.1300,16134,363922,"BSC02NLV",1113,1115,6,158,0,"creado",13,1,7,1,1,1125,125,
850,"ANCASH 1",-12.0477,-77.0195,335,70,0.1300,4751,365581,"BSC03NLV",58,58,1,239,1,"creado",60,5,1,1,1,1127,127,
850,"ANCASH 1",-12.0477,-77.0195,335,70,0.1300,4751,365581,"BSC03NLV",58,58,2,181,0,"creado",60,5,1,1,1,1127,127,
850,"ANCASH 2",-12.0477,-77.0195,130,70,0.1300,4752,365581,"BSC03NLV",58,59,3,130,1,"creado",61,1,3,1,1,1127,127,
850,"ANCASH 2",-12.0477,-77.0195,130,70,0.1300,4752,365581,"BSC03NLV",58,59,4,133,0,"creado",61,1,3,1,1,1127,127,
850,"ANCASH 3",-12.0477,-77.0195,245,70,0.1300,4753,365581,"BSC03NLV",58,60,5,233,1,"creado",26,4,0,1,1,1127,127,
850,"ANCASH 3",-12.0477,-77.0195,245,70,0.1300,4753,365581,"BSC03NLV",58,60,6,128,0,"creado",26,4,0,1,1,1127,127,
850,"ANCASH_S4 7",-12.0477,-77.0195,60,70,0.1300,4754,365581,"BSC03NLV",1242,1242,10,157,1,"creado",16,5,4,1,1,1127,127,
850,"ANCASH_S4 7",-12.0477,-77.0195,60,70,0.1300,4754,365581,"BSC03NLV",1242,1242,11,236,0,"creado",16,5,4,1,1,1127,127,
850,"ANCO_HUILLO 1",-12.0412,-76.9628,285,70,0.1300,34525,363922,"BSC02NLV",259,301,,181,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANCO_HUILLO 2",-12.0412,-76.9628,65,70,0.1300,34526,363922,"BSC02NLV",259,302,,131,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANCO_HUILLO 3",-12.0412,-76.9628,200,70,0.1300,34527,363922,"BSC02NLV",259,303,,233,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANCON 1",-11.7797,-77.1788,40,70,0.1300,8487,397196,"BSC03NMA",724,724,1,156,1,"creado",59,6,2,1,1,1010,25,
850,"ANCON 1",-11.7797,-77.1788,40,70,0.1300,8487,397196,"BSC03NMA",724,724,2,158,0,"creado",59,6,2,1,1,1010,25,
850,"ANCON 2",-11.7797,-77.1788,160,70,0.1300,8488,397196,"BSC03NMA",724,725,3,132,1,"creado",22,3,6,1,1,1010,25,
850,"ANCON 2",-11.7797,-77.1788,160,70,0.1300,8488,397196,"BSC03NMA",724,725,13,239,0,"creado",22,3,6,1,1,1010,25,
850,"ANGEL 1",-12.0478,-77.0001,350,70,0.1300,2021,365581,"BSC03NLV",34,34,1,235,1,"creado",33,6,6,1,1,1127,127,
850,"ANGEL 1",-12.0478,-77.0001,350,70,0.1300,2021,365581,"BSC03NLV",34,34,2,180,0,"creado",33,6,6,1,1,1127,127,
850,"ANGEL 2",-12.0478,-77.0001,90,70,0.1300,2022,365581,"BSC03NLV",34,35,4,233,1,"creado",53,1,6,1,1,1127,127,
850,"ANGEL 2",-12.0478,-77.0001,90,70,0.1300,2022,365581,"BSC03NLV",34,35,5,158,0,"creado",53,1,6,1,1,1127,127,
850,"ANGEL 3",-12.0478,-77.0001,260,70,0.1300,2023,365581,"BSC03NLV",34,36,7,239,1,"creado",21,5,6,1,1,1127,127,
850,"ANGEL 3",-12.0478,-77.0001,260,70,0.1300,2023,365581,"BSC03NLV",34,36,8,237,0,"creado",21,5,6,1,1,1127,127,
850,"ANGEL_MORALES 1",-11.9195,-77.0386,270,70,0.1300,8041,397196,"BSC03NMA",1167,1167,1,239,1,"creado",19,7,1,1,1,1134,134,
850,"ANGEL_MORALES 1",-11.9195,-77.0386,270,70,0.1300,8041,397196,"BSC03NMA",1167,1167,2,155,0,"creado",19,7,1,1,1,1134,134,
850,"ANGEL_MORALES 2",-11.9195,-77.0386,40,70,0.1300,8042,397196,"BSC03NMA",1167,1168,3,181,1,"creado",22,3,0,1,1,1134,134,
850,"ANGEL_MORALES 2",-11.9195,-77.0386,40,70,0.1300,8042,397196,"BSC03NMA",1167,1168,4,132,0,"creado",22,3,0,1,1,1134,134,
850,"ANGEL_MORALES 3",-11.9195,-77.0386,135,70,0.1300,8043,397196,"BSC03NMA",1167,1169,5,130,1,"creado",2,4,1,1,1,1134,134,
850,"ANGEL_MORALES 3",-11.9195,-77.0386,135,70,0.1300,8043,397196,"BSC03NMA",1167,1169,6,235,0,"creado",2,4,1,1,1,1134,134,
850,"ANGEL2 1",-12.0529,-77.0039,305,70,0.1300,4401,365581,"BSC03NLV",46,46,1,128,1,"creado",16,1,3,1,1,1127,127,
850,"ANGEL2 1",-12.0529,-77.0039,305,70,0.1300,4401,365581,"BSC03NLV",46,46,2,234,0,"creado",16,1,3,1,1,1127,127,
850,"ANGEL2 2",-12.0529,-77.0039,45,70,0.1300,4402,365581,"BSC03NLV",46,47,3,156,1,"creado",22,5,7,1,1,1127,127,
850,"ANGEL2 2",-12.0529,-77.0039,45,70,0.1300,4402,365581,"BSC03NLV",46,47,4,133,0,"creado",22,5,7,1,1,1127,127,
850,"ANGEL2 3",-12.0529,-77.0039,210,70,0.1300,4403,365581,"BSC03NLV",46,48,5,238,1,"creado",52,3,6,1,1,1127,127,
850,"ANGEL2 3",-12.0529,-77.0039,210,70,0.1300,4403,365581,"BSC03NLV",46,48,6,236,0,"creado",52,3,6,1,1,1127,127,
850,"ANTARES 1",-12.0356,-76.9389,270,70,0.1300,34508,363922,"BSC02NLV",697,694,,129,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANTARES 2",-12.0356,-76.9389,70,70,0.1300,34509,363922,"BSC02NLV",697,695,,180,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANTARES 3",-12.0356,-76.9389,180,70,0.1300,34510,363922,"BSC02NLV",697,696,,130,1,"no creado",,,,,,1126,126,"GRUPO2"
850,"ANTISUYO_NEW 1",-11.9814,-77.0464,290,70,0.1300,29126,397196,"BSC03NMA",613,610,3,239,1,"creado",0,1,7,1,1,1137,89,"GRUPO1"
850,"ANTISUYO_NEW 2",-11.9814,-77.0464,70,70,0.1300,29127,397196,"BSC03NMA",613,611,4,129,1,"creado",0,2,2,1,1,1137,89,"GRUPO1"
850,"ANTISUYO_NEW 3",-11.9814,-77.0464,160,70,0.1300,29135,397196,"BSC03NMA",613,612,7,157,1,"creado",0,7,4,1,1,1137,89,"GRUPO1"
850,"ANTON_SANCHEZ 1",-12.0325,-77.0277,330,70,0.1300,8712,365581,"BSC03NLV",1192,1192,1,237,1,"creado",2,4,1,1,1,1127,127,
850,"ANTON_SANCHEZ 1",-12.0325,-77.0277,330,70,0.1300,8712,365581,"BSC03NLV",1192,1192,2,157,0,"creado",2,4,1,1,1,1127,127,
850,"ANTON_SANCHEZ 2",-12.0325,-77.0277,90,70,0.1300,8713,365581,"BSC03NLV",1192,1193,3,132,1,"creado",5,2,2,1,1,1127,127,
850,"ANTON_SANCHEZ 2",-12.0325,-77.0277,90,70,0.1300,8713,365581,"BSC03NLV",1192,1193,4,235,0,"creado",5,2,2,1,1,1127,127,
850,"ANTON_SANCHEZ 3",-12.0325,-77.0277,210,70,0.1300,8741,365581,"BSC03NLV",1192,1194,5,129,1,"creado",44,2,0,1,1,1127,127,
850,"ANTON_SANCHEZ 3",-12.0325,-77.0277,210,70,0.1300,8741,365581,"BSC03NLV",1192,1194,6,155,0,"creado",44,2,0,1,1,1127,127,
850,"APARICIO 1",-12.0766,-76.9162,60,70,0.1300,2881,363922,"BSC02NLV",448,448,1,239,1,"creado",52,7,1,1,1,1125,125,
850,"APARICIO 2",-12.0766,-76.9162,130,70,0.1300,2882,363922,"BSC02NLV",448,449,3,128,1,"creado",45,4,2,1,1,1125,125,
850,"APARICIO 3",-12.0766,-76.9162,215,70,0.1300,2883,363922,"BSC02NLV",448,450,5,234,1,"creado",17,1,5,1,1,1125,125,
850,"APJ_1 1",-12.0877,-77.0555,310,70,0.1300,34734,249333,"BSC01NMA",22,22,,158,1,"no creado",,,,,,1116,88,"GRUPO3"
850,"APJ_1 2",-12.0877,-77.0555,40,70,0.1300,34747,249333,"BSC01NMA",22,24,,157,1,"no creado",,,,,,1116,88,"GRUPO3"
850,"APJ_1 3",-12.0877,-77.0555,0,70,0.1300,34748,249333,"BSC01NMA",22,23,,129,1,"no creado",,,,,,1116,88,"GRUPO3"
850,"ARAMBURU 1",-12.1049,-77.0223,330,70,0.1300,2761,249333,"BSC01NMA",547,547,1,236,1,"creado",40,5,3,1,1,1119,91,
850,"ARAMBURU 1",-12.1049,-77.0223,330,70,0.1300,2761,249333,"BSC01NMA",547,547,2,180,0,"creado",40,5,3,1,1,1119,91,
850,"ARAMBURU 2",-12.1049,-77.0223,100,70,0.1300,2762,249333,"BSC01NMA",547,548,3,238,1,"creado",27,3,2,1,1,1119,91,
850,"ARAMBURU 2",-12.1049,-77.0223,100,70,0.1300,2762,249333,"BSC01NMA",547,548,4,158,0,"creado",27,3,2,1,1,1119,91,
850,"ARAMBURU 3",-12.1049,-77.0223,210,70,0.1300,2763,249333,"BSC01NMA",547,549,5,156,1,"creado",52,7,4,1,1,1119,91,
850,"ARAMBURU 3",-12.1049,-77.0223,210,70,0.1300,2763,249333,"BSC01NMA",547,549,6,234,0,"creado",52,7,4,1,1,1119,91,
850,"ARANIBAR 1",-12.1008,-77.0612,310,70,0.1300,16313,249333,"BSC01NMA",1311,1311,1,235,1,"creado",8,4,3,1,1,1120,92,
850,"ARANIBAR 1",-12.1008,-77.0612,310,70,0.1300,16313,249333,"BSC01NMA",1311,1311,2,158,0,"creado",8,4,3,1,1,1120,92,
850,"ARANIBAR 2",-12.1008,-77.0612,70,70,0.1300,16314,249333,"BSC01NMA",1311,1312,3,156,1,"creado",54,4,2,1,1,1120,92,
850,"ARANIBAR 2",-12.1008,-77.0612,70,70,0.1300,16314,249333,"BSC01NMA",1311,1312,4,181,0,"creado",54,4,2,1,1,1120,92,
850,"ARANIBAR 3",-12.1008,-77.0612,210,70,0.1300,16315,249333,"BSC01NMA",1311,1313,5,129,1,"creado",43,1,5,1,1,1120,92,
850,"ARANIBAR 3",-12.1008,-77.0612,210,70,0.1300,16315,249333,"BSC01NMA",1311,1313,6,131,0,"creado",43,1,5,1,1,1120,92,
850,"ARHUA 1",-11.9721,-77.0429,40,70,0.1300,32580,397196,"BSC03NMA",991,988,3,239,1,"creado",0,2,0,1,1,1137,89,"GRUPO1"
850,"ARHUA 2",-11.9721,-77.0429,130,70,0.1300,32581,397196,"BSC03NMA",991,989,4,237,1,"creado",0,2,6,1,1,1137,89,"GRUPO1"
850,"ARHUA 3",-11.9721,-77.0429,260,70,0.1300,32582,397196,"BSC03NMA",991,990,7,131,1,"creado",0,5,0,1,1,1137,89,"GRUPO1"
850,"ARISTIDES 1",-11.9666,-77.0747,300,70,0.1300,5831,397196,"BSC03NMA",7,7,1,237,1,"creado",25,0,1,1,1,1133,133,
850,"ARISTIDES 1",-11.9666,-77.0747,300,70,0.1300,5831,397196,"BSC03NMA",7,7,2,158,0,"creado",25,0,1,1,1,1133,133,
850,"ARISTIDES 2",-11.9666,-77.0747,70,70,0.1300,5832,397196,"BSC03NMA",7,8,4,132,1,"creado",50,1,2,1,1,1133,133,
850,"ARISTIDES 2",-11.9666,-77.0747,70,70,0.1300,5832,397196,"BSC03NMA",7,8,5,180,0,"creado",50,1,2,1,1,1133,133,
850,"ARISTIDES 3",-11.9666,-77.0747,190,70,0.1300,5833,397196,"BSC03NMA",7,9,6,156,1,"creado",61,6,5,1,1,1133,133,
850,"ARISTIDES 3",-11.9666,-77.0747,190,70,0.1300,5833,397196,"BSC03NMA",7,9,7,239,0,"creado",61,6,5,1,1,1133,133,
850,"ARMATAMBO 1",-12.1786,-77.0219,330,70,0.1300,16720,363921,"BSC01NLV",110,110,1,235,1,"creado",2,0,4,1,1,1121,121,
850,"ARMATAMBO 1",-12.1786,-77.0219,330,70,0.1300,16720,363921,"BSC01NLV",110,110,2,238,0,"creado",2,0,4,1,1,1121,121,
850,"ARMATAMBO 2",-12.1786,-77.0219,50,70,0.1300,16721,363921,"BSC01NLV",110,111,3,156,1,"creado",28,1,3,1,1,1121,121,
850,"ARMATAMBO 2",-12.1786,-77.0219,50,70,0.1300,16721,363921,"BSC01NLV",110,111,4,130,0,"creado",28,1,3,1,1,1121,121,
850,"ARMATAMBO 3",-12.1786,-77.0219,140,70,0.1300,16722,363921,"BSC01NLV",110,112,5,132,1,"creado",14,4,3,1,1,1121,121,
850,"ARMATAMBO 3",-12.1786,-77.0219,140,70,0.1300,16722,363921,"BSC01NLV",110,112,6,180,0,"creado",14,4,3,1,1,1121,121,
850,"ARO 1",-11.9649,-77.0689,330,70,0.1300,24734,397196,"BSC03NMA",409,406,3,129,1,"creado",0,6,4,1,1,1133,133,"GRUPO1"
850,"ARO 2",-11.9649,-77.0689,120,70,0.1300,24738,397196,"BSC03NMA",409,407,4,234,1,"creado",0,1,3,1,1,1133,133,"GRUPO1"
850,"ARO 3",-11.9649,-77.0689,210,70,0.1300,24739,397196,"BSC03NMA",409,408,7,157,1,"creado",0,1,4,1,1,1133,133,"GRUPO1"
850,"ARREDONDO 1",-12.0523,-77.0768,330,70,0.1300,29066,365581,"BSC03NLV",196,71,8,129,1,"creado",0,0,5,1,1,1129,129,"GRUPO1"
850,"ARREDONDO 2",-12.0523,-77.0768,100,70,0.1300,29067,365581,"BSC03NLV",196,72,9,181,1,"creado",0,4,0,1,1,1129,129,"GRUPO1"
850,"ARREDONDO 3",-12.0523,-77.0768,195,70,0.1300,29085,365581,"BSC03NLV",196,73,10,156,1,"creado",0,1,0,1,1,1129,129,"GRUPO1"
850,"ARRIOLA 1",-12.0863,-77.0160,330,70,0.1300,101,249333,"BSC01NMA",700,700,1,235,1,"creado",29,7,6,1,1,1118,90,
850,"ARRIOLA 1",-12.0863,-77.0160,330,70,0.1300,101,249333,"BSC01NMA",700,700,2,131,0,"creado",29,7,6,1,1,1118,90,
850,"ARRIOLA 2",-12.0863,-77.0160,55,70,0.1300,102,249333,"BSC01NMA",700,701,3,129,1,"creado",40,2,6,1,1,1118,90,
850,"ARRIOLA 3",-12.0863,-77.0160,190,70,0.1300,103,249333,"BSC01NMA",700,702,5,233,1,"creado",43,5,4,1,1,1118,90,
850,"ARRIOLA 3",-12.0863,-77.0160,190,70,0.1300,103,249333,"BSC01NMA",700,702,6,180,0,"creado",43,5,4,1,1,1118,90,
850,"ARTES 1",-12.0943,-77.0056,330,70,0.1300,2111,249333,"BSC01NMA",742,742,1,239,1,"creado",2,0,3,1,1,1118,90,
850,"ARTES 1",-12.0943,-77.0056,330,70,0.1300,2111,249333,"BSC01NMA",742,742,2,128,0,"creado",2,0,3,1,1,1118,90,
850,"ARTES 2",-12.0943,-77.0056,120,70,0.1300,2112,249333,"BSC01NMA",742,743,3,233,1,"creado",35,0,6,1,1,1118,90,
850,"ARTES 2",-12.0943,-77.0056,120,70,0.1300,2112,249333,"BSC01NMA",742,743,4,133,0,"creado",35,0,6,1,1,1118,90,
850,"ARTES 3",-12.0943,-77.0056,200,70,0.1300,2113,249333,"BSC01NMA",742,744,5,235,1,"creado",52,0,6,1,1,1118,90,
850,"ARTES 3",-12.0943,-77.0056,200,70,0.1300,2113,249333,"BSC01NMA",742,744,6,180,0,"creado",52,0,6,1,1,1118,90,
850,"ARTES_NORTE_NEW 1",-12.0886,-76.9967,330,70,0.1300,5691,249333,"BSC01NMA",766,766,1,132,1,"creado",35,5,3,1,1,1118,90,
850,"ARTES_NORTE_NEW 1",-12.0886,-76.9967,330,70,0.1300,5691,249333,"BSC01NMA",766,766,2,128,0,"creado",35,5,3,1,1,1118,90,
850,"ARTES_NORTE_NEW 2",-12.0886,-76.9967,120,70,0.1300,5692,249333,"BSC01NMA",766,767,3,130,1,"creado",16,7,5,1,1,1118,90,
850,"ARTES_NORTE_NEW 2",-12.0886,-76.9967,120,70,0.1300,5692,249333,"BSC01NMA",766,767,4,158,0,"creado",16,7,5,1,1,1118,90,
850,"ARTES_NORTE_NEW 3",-12.0886,-76.9967,200,70,0.1300,5693,249333,"BSC01NMA",766,768,6,239,1,"creado",41,0,6,1,1,1118,90,
850,"ARTES_NORTE_NEW 3",-12.0886,-76.9967,200,70,0.1300,5693,249333,"BSC01NMA",766,768,7,180,0,"creado",41,0,6,1,1,1118,90,
850,"ASBESTOS 1",-11.9922,-76.9998,280,70,0.1300,33929,363922,"BSC02NLV",784,577,1,130,1,"creado",0,3,1,1,1,1140,95,"GRUPO1"
850,"ASBESTOS 2",-11.9922,-76.9998,0,70,0.1300,33930,363922,"BSC02NLV",784,578,2,237,1,"creado",59,0,0,3,1,1140,95,"GRUPO1"
850,"ASBESTOS 2",-11.9922,-76.9998,0,70,0.1300,33930,363922,"BSC02NLV",784,578,3,234,0,"creado",59,0,0,3,1,1140,95,"GRUPO1"
850,"ASBESTOS 3",-11.9922,-76.9998,190,70,0.1300,33934,363922,"BSC02NLV",784,579,4,157,1,"creado",0,0,3,1,1,1140,95,"GRUPO1"
850,"ASIA 1",-12.7703,-76.6068,320,70,0.1300,16406,363921,"BSC01NLV",1064,1064,1,238,1,"creado",16,5,3,1,1,1117,117,
850,"ASIA 1",-12.7703,-76.6068,320,70,0.1300,16406,363921,"BSC01NLV",1064,1064,2,131,0,"creado",16,5,3,1,1,1117,117,
850,"ASIA 2",-12.7703,-76.6068,80,70,0.1300,16407,363921,"BSC01NLV",1064,1065,3,128,1,"creado",35,0,7,1,1,1117,117,
850,"ASIA 2",-12.7703,-76.6068,80,70,0.1300,16407,363921,"BSC01NLV",1064,1065,4,155,0,"creado",35,0,7,1,1,1117,117,
850,"ASIA 3",-12.7703,-76.6068,200,70,0.1300,16914,363921,"BSC01NLV",1064,1066,5,181,1,"creado",43,5,2,1,1,1117,117,
850,"ASIA 3",-12.7703,-76.6068,200,70,0.1300,16914,363921,"BSC01NLV",1064,1066,6,233,0,"creado",43,5,2,1,1,1117,117,
850,"ASIA_GOLF 1",-12.7503,-76.6210,295,70,0.1300,17588,363921,"BSC01NLV",390,390,1,156,1,"creado",50,5,1,1,1,1117,117,
850,"ASIA_GOLF 1",-12.7503,-76.6210,295,70,0.1300,17588,363921,"BSC01NLV",390,390,2,237,0,"creado",50,5,1,1,1,1117,117,
850,"ASIA_GOLF 2",-12.7503,-76.6210,150,70,0.1300,17589,363921,"BSC01NLV",390,391,3,132,1,"creado",61,3,2,1,1,1117,117,
850,"ASIA_GOLF 2",-12.7503,-76.6210,150,70,0.1300,17589,363921,"BSC01NLV",390,391,4,158,0,"creado",61,3,2,1,1,1117,117,
850,"ASIA_GOLF 3",-12.7503,-76.6210,220,70,0.1300,17591,363921,"BSC01NLV",390,392,5,235,1,"creado",36,5,2,1,1,1117,117,
850,"ASIA_GOLF 3",-12.7503,-76.6210,220,70,0.1300,17591,363921,"BSC01NLV",390,392,6,129,0,"creado",36,5,2,1,1,1117,117,
850,"ASIA_PUEBLO 1",-12.7773,-76.5560,300,70,0.1300,26436,363921,"BSC01NLV",1291,516,3,130,1,"creado",0,2,6,1,1,1117,117,"GRUPO1"
850,"ASIA_PUEBLO 2",-12.7773,-76.5560,80,70,0.1300,26437,363921,"BSC01NLV",1291,517,4,129,1,"creado",0,2,7,1,1,1117,117,"GRUPO1"
850,"ASIA_PUEBLO 3",-12.7773,-76.5560,200,70,0.1300,26438,363921,"BSC01NLV",1291,518,7,234,1,"creado",0,6,3,1,1,1117,117,"GRUPO1"
